OBJECTID,StaType,StnType,ZipCode,State,City,Address2,Address1,Name,Code,StationName,StationFacilityName,StationAliases,DateModif,lon,lat,x,y
651,Platform only (no shelter),TRAIN,92110,CA,San Diego, ,4005 Taylor Street,Old Town Transportation Center,OLT,"San Diego, CA",Old Town Transportation Center, ,2019-02-05T04:03:22,-117.200073,32.755266,-117.200073000049,32.7552660002564
652,Station Building (with waiting room),TRAIN,98513,WA,Lacey, ,6600 Yelm Highway SE, ,OLW,"Olympia-Lacey, WA", ,Lacey,2017-11-06T07:05:33,-122.794059,46.991273,-122.794058999828,46.9912729998445
653,Station Building (with waiting room),TRAIN,68108,NE,Omaha, ,1003 South 9th Street, ,OMA,"Omaha, NE", , ,2017-11-06T07:05:33,-95.927201,41.249697,-95.9272009996047,41.2496969999649
654,Platform only (no shelter),TRAIN,91764,CA,Ontario, ,198 East Emporia Street, ,ONA,"Ontario, CA", , ,2018-09-14T04:05:06,-117.649569,34.061672,-117.649568999748,34.0616719997046
655,Station Building (with waiting room),BUS,97914,OR,Ontario, ,842 Southeast 1st Avenue, ,ONT,"Ontario, OR", , ,2018-09-27T04:05:23,-116.951325,44.024071,-116.951325000012,44.0240710002884
656,Platform only (no shelter),TRAIN,04064,ME,Old Orchard Beach, ,11 First Street, ,ORB,"Old Orchard Beach, ME", , ,2018-09-14T04:05:07,-70.376225,43.514326,-70.3762250004236,43.5143260001079
657,Platform with Shelter,TRAIN,97045,OR,Oregon City, ,1757 Washington Street, ,ORC,"Oregon City, OR", , ,2017-11-11T04:07:15,-122.595925,45.366146,-122.595924999727,45.3661459998656
658,Station Building (with waiting room),TRAIN,32806,FL,Orlando, ,1400 Sligh Boulevard, ,ORL,"Orlando, FL", ,Disney,2018-09-14T07:04:51,-81.381516,28.525926,-81.3815159999583,28.5259260001186
659,Curbside Bus Stop only (no shelter),BUS,04469,ME,Orono, ,8 Gym Drive,University of Maine,ORO,"Orono, ME",University of Maine, ,2018-09-26T07:04:52,-68.670015,44.903283,-68.6700150003013,44.9032830000275
660,Curbside Bus Stop only (no shelter),BUS,95965,CA,Oroville, ,2525 Feather River Boulevard, ,ORV,"Oroville, CA", , ,2023-10-13T02:07:53,-121.572193,39.496793,-121.572193000165,39.4967930001753
661,Station Building (with waiting room),TRAIN,06475,CT,Old Saybrook, ,455 Boston Post Road, ,OSB,"Old Saybrook, CT", , ,2018-09-14T04:05:07,-72.376818,41.30039,-72.376818000023,41.3003900002174
662,Station Building (with waiting room),TRAIN,50213,IA,Osceola, ,Main & East Clay Streets, ,OSC,"Osceola, IA", , ,2017-11-11T04:07:16,-93.764894,41.037116,-93.764894000312,41.0371160002196
663,Station Building (with waiting room),TRAIN,92054,CA,Oceanside, ,235 South Tremont Street, ,OSD,"Oceanside, CA", , ,2018-02-18T04:04:51,-117.37943,33.192515,-117.379429999958,33.1925150002797
664,Curbside Bus Stop only (no shelter),BUS,54902,WI,Oshkosh, ,525 West 20th Avenue,Special Stop at EAA Air Show,OSH,"Oshkosh, WI",Special Stop at EAA Air Show,"Wittman,EAA Air Show",2023-07-23T07:00:00,-88.551236,43.994303,-88.5512359996856,43.9943030001637
665,Curbside Bus Stop only (no shelter),BUS,54901,WI,Oshkosh, ,208 Osceola Street,University of Wisconsin,OSU,"Oshkosh, WI",University of Wisconsin, ,2018-09-28T07:04:44,-88.548899,44.022747,-88.5488990001346,44.0227469998853
666,Curbside Bus Stop only (no shelter),BUS,97368,OR,Otis, ,5280 Salmon River Hwy, ,OTE,"Otis, OR - Eastbound", ,Rosewood Lodge,2020-07-10T07:05:08,-123.88085,45.010214,-123.880849999659,45.0102139999982
667,Station Building (with waiting room),TRAIN,52501,IA,Ottumwa, ,210 West Main Street, ,OTM,"Ottumwa, IA", , ,2017-11-11T04:07:17,-92.414929,41.018815,-92.4149290002108,41.0188150001185
668,Curbside Bus Stop only (no shelter),BUS,97368,OR,Otis, ,5283 Salmon River Hwy, ,OTW,"Otis, OR - Westbound", , ,2020-07-10T07:05:08,-123.881289,45.010161,-123.881289000051,45.0101610003109
669,Station Building (with waiting room),BUS,48867,MI,Owosso, ,109 Comstock Street, ,OWO,"Owosso, MI", , ,2018-09-27T04:05:24,-84.170085,42.996636,-84.1700849997615,42.9966360002626
670,Station Building (with waiting room),TRAIN,93030,CA,Oxnard, ,201 East Fourth Street, ,OXN,"Oxnard, CA", , ,2018-09-14T04:05:07,-119.175978,34.199241,-119.175978000446,34.1992410002722
671,Station Building (with waiting room),BUS,42001,KY,Paducah, ,2719 Irvin Cobb Avenue, ,PAD,"Paducah, KY", , ,2018-09-29T04:04:56,-88.575817,37.056916,-88.575816999657,37.0569159997385
672,Platform with Shelter,TRAIN,32177,FL,Palatka, ,220 North 11th Street, ,PAK,"Palatka, FL", , ,2017-11-11T04:07:18,-81.640471,29.649734,-81.6404709996136,29.6497339999725
673,Station Building (with waiting room),TRAIN,19301,PA,Paoli, ,13 Lancaster Avenue, ,PAO,"Paoli, PA", , ,2018-09-14T04:05:08,-75.48376,40.042754,-75.4837600003443,40.0427539999306
674,Platform with Shelter,TRAIN,19365,PA,Parkesburg, ,501 Maple Street, ,PAR,"Parkesburg, PA", , ,2018-09-14T04:05:08,-75.922123,39.95918,-75.9221229999615,39.9591799999724
675,Curbside Bus Stop only (no shelter),BUS,91101,CA,Pasadena, ,168 South Los Robles Avenue, ,PAS,"Pasadena, CA", , ,2018-09-26T07:04:52,-118.141295,34.143079,-118.141295000378,34.1430790000534
676,Station Building (with waiting room),TRAIN,63901,MO,Poplar Bluff, ,400 South Main Street, ,PBF,"Poplar Bluff, MO", , ,2017-11-11T04:07:19,-90.393341,36.753995,-90.3933409997957,36.7539950002304
677,Curbside Bus Stop only (no shelter),BUS,33980,FL,Port Charlotte, ,900 Kings Highway, ,PCH,"Port Charlotte, FL", , ,2018-09-26T04:05:08,-82.050609,27.016842,-82.0506090003774,27.0168420002836
678,Station Building (with waiting room),TRAIN,61356,IL,Princeton, ,107 Bicentennial Drive, ,PCT,"Princeton, IL", , ,2017-11-11T04:07:20,-89.466815,41.385191,-89.4668150000359,41.385191000192
679,Curbside Bus Stop only (no shelter),BUS,95667,CA,Placerville, ,2894 Mosquito Road, ,PCV,"Placerville, CA", , ,2018-09-26T04:05:08,-120.789419,38.73302,-120.789419000042,38.733020000123
680,Curbside Bus Stop only (no shelter),BUS,97218,OR,Portland, ,7000 Northwest Airport Way,Portland International Airport,PDA,"Portland, OR",Portland International Airport, ,2021-05-21T07:03:59,-122.592529,45.588232,-122.592528999644,45.5882320001191
681,Curbside Bus Stop only (no shelter),BUS,92260,CA,Palm Desert, ,44449 Towne Center Way , ,PDC,"Palm Desert, CA", , ,2018-09-26T04:05:08,-116.398519,33.725715,-116.398519000259,33.7257149997964
682,Curbside Bus Stop only (no shelter),BUS,93907,CA,Prunedale, ,Highway 156 and Hwy 101, ,PDL,"Prunedale, CA", , ,2018-09-26T04:05:09,-121.671367,36.789513,-121.671367000346,36.7895129997061
683,Station Building (with waiting room),TRAIN,97209,OR,Portland, ,800 NW Sixth Avenue,Union Station,PDX,"Portland, OR",Union Station,Union Station,2018-11-06T07:03:24,-122.676806,45.528724,-122.676806000313,45.5287240003037
684,Station Building (with waiting room),BUS,97801,OR,Pendleton, ,2101 SE Court Avenue, ,PEN,"Pendleton, OR", , ,2018-09-27T04:05:24,-118.76318,45.673293,-118.763180000091,45.6732929998595
685,Station Building (with waiting room),BUS,15222,PA,Pittsburgh, ,55 11th Street,Grant Street Transportation Ctr,PGB,"Pittsburgh, PA",Grant Street Transportation Ctr, ,2018-11-06T07:03:25,-79.993414,40.444378,-79.9934140000402,40.4443779996965
686,Station Building (with waiting room),TRAIN,15222,PA,Pittsburgh, ,1100 Liberty Avenue,Union Station,PGH,"Pittsburgh, PA",Union Station,Union Station,2018-09-29T07:04:45,-79.992307,40.444738,-79.9923069998274,40.4447380001167
687,Station Building (with waiting room),BUS,85034,AZ,Phoenix, ,3400 East Sky Harbor Boulevard,Sky Harbor Airport,PHA,"Phoenix, AZ",Sky Harbor Airport, ,2020-10-29T07:03:51,-112.013047,33.43639,-112.013046999614,33.4363900002809
688,Station Building (with waiting room),BUS,85034,AZ,Phoenix, ,2115 East Buckeye Road,Greyhound Station,PHG,"Phoenix, AZ",Greyhound Station, ,2019-02-14T04:03:30,-112.035623,33.436395,-112.035623000295,33.4363949996458
689,Station Building (with waiting room),TRAIN,19104,PA,Philadelphia, ,2955 Market Street,William H Gray III 30th St. Sta.,PHL,"Philadelphia, PA",William H Gray III 30th St. Sta.,"30th,Gray,Grey",2020-09-23T07:03:19,-75.181041,39.955615,-75.1810409997465,39.9556150000125
690,Station Building (with waiting room),TRAIN,19132,PA,Philadelphia, ,2900 North Broad Street, ,PHN,"North Philadelphia, PA", ,Philadelphia,2018-09-14T07:04:52,-75.155114,39.99678,-75.155114000086,39.9967799999252
691,Station Building (with waiting room),BUS,61602,IL,Peoria, ,407 Southwest Adams Street,City Link Transit Center,PIA,"Peoria, IL",City Link Transit Center, ,2020-07-24T04:03:34,-89.593643,40.689364,-89.5936430002305,40.6893639998488
692,Station Building (with waiting room),TRAIN,39466,MS,Picayune, ,200 Highway 11 South, ,PIC,"Picayune, MS", , ,2018-09-14T04:05:08,-89.68026,30.524606,-89.6802599999247,30.5246059998679
693,Platform only (no shelter),TRAIN,28374,NC,Pinehurst, ,100 Beulah Hill Road South, ,PIH,"Pinehurst, NC", , ,2024-07-09T02:00:00,-79.469659,35.188281,-79.4696590000441,35.1882809997796
694,Station Building (with waiting room),TRAIN,01201,MA,Pittsfield, ,1 Columbus Avenue, ,PIT,"Pittsfield, MA", , ,2018-09-14T04:05:08,-73.2538,42.451558,-73.2538000002488,42.4515579999948
695,Curbside Bus Stop only (no shelter),BUS,61625,IL,Peoria, ,1501 West Bradley Avenue,Bradley University,PIU,"Peoria, IL",Bradley University, ,2020-07-24T04:03:34,-89.61482,40.699375,-89.6148199997227,40.6993749999748
696,Station Building (with waiting room),TRAIN,08550,NJ,Princeton Junction, ,2 Wallace Circle, ,PJC,"Princeton Junction, NJ", , ,2018-09-14T04:05:09,-74.623976,40.31585,-74.6239760000946,40.3158499999374
697,Curbside Bus Stop only (no shelter),BUS,80470,CO,Pine, ,76 Mount Evans Boulevard, ,PJT,"Pine Junction, CO", , ,2023-07-30T02:06:53,-105.39697,39.467318,-105.396970000414,39.4673179997426
698,Station Building (with waiting room),TRAIN,12901,NY,Plattsburgh, ,Bridge and Dock Streets, ,PLB,"Plattsburgh, NY", , ,2017-11-11T04:07:24,-73.446284,44.696728,-73.4462839996572,44.6967280002675
699,Curbside Bus Stop only (no shelter),BUS,13142,NY,Pulaski, ,3739 State Route 13, ,PLK,"Pulaski, NY", , ,2018-09-27T04:05:24,-76.11276,43.553987,-76.1127600002637,43.5539869996768
700,Station Building (with waiting room),TRAIN,60545,IL,Plano, ,101 West Main Street, ,PLO,"Plano, IL", , ,2017-11-11T04:07:25,-88.538272,41.662384,-88.5382720003921,41.6623839998871
701,Curbside Bus Stop only (no shelter),BUS,16866,PA,Philipsburg, ,4th & Alder Streets, ,PLP,"Philipsburg, PA", , ,2018-07-19T07:04:41,-78.223033,40.901,-78.2230330003105,40.9009999997937
702,Platform with Shelter,TRAIN,94566,CA,Pleasanton, ,4950 Pleasanton Avenue, ,PLS,"Pleasanton, CA", ,dublin,2017-11-06T07:05:38,-121.882639,37.658152,-121.882638999817,37.6581520000428
703,Curbside Bus Stop only (no shelter),BUS,93550,CA,Palmdale, ,39000 Clock Tower Plaza Drive, ,PMD,"Palmdale, CA", , ,2018-09-26T04:05:10,-118.120737,34.591238,-118.120737000304,34.5912379997514
704,Curbside Bus Stop only (no shelter),BUS,03264,NH,Plymouth, ,83 Main Street, ,PMO,"Plymouth, NH", , ,2018-09-27T04:05:25,-71.687691,43.757848,-71.6876910003096,43.7578480001146
705,Platform with Shelter,TRAIN,08110,NJ,Pennsauken, ,215 Derousse Avenue, ,PNK,"Pennsauken, NJ", , ,2018-09-27T04:05:25,-75.062022,39.978052,-75.0620220004177,39.9780520002943
706,Station Building (with waiting room),TRAIN,48342,MI,Pontiac, ,51000 Woodward Avenue, ,PNT,"Pontiac, MI", , ,2018-09-14T04:05:09,-83.292325,42.632771,-83.2923250001091,42.6327709999164
707,Platform with Shelter,TRAIN,53901,WI,Portage, ,400 West Oneida Street, ,POG,"Portage, WI", , ,2017-11-11T04:07:26,-89.467627,43.547079,-89.4676269997976,43.5470789999059
708,Station Building (with waiting room),TRAIN,12974,NY,Port Henry, ,20 Park Place, ,POH,"Port Henry, NY", , ,2018-09-14T04:05:09,-73.458753,44.042297,-73.4587530002798,44.0422969998044
709,Station Building (with waiting room),TRAIN,61764,IL,Pontiac, ,711 West Water Street, ,PON,"Pontiac, IL", , ,2017-11-11T04:07:27,-88.637198,40.878687,-88.6371979999769,40.8786870000018
710,Station Building (with waiting room),TRAIN,04102,ME,Portland, ,100 Thompson's Point Road, ,POR,"Portland, ME", , ,2018-09-14T07:04:53,-70.291258,43.654097,-70.2912580001921,43.6540970001536
711,Platform only (no shelter),TRAIN,91768,CA,Pomona, ,100 West Commercial Street, ,POS,"Pomona, CA", , ,2018-09-14T04:05:10,-117.750621,34.059224,-117.750620999894,34.0592240001005
712,Station Building (with waiting room),TRAIN,12601,NY,Poughkeepsie, ,41 Main Street, ,POU,"Poughkeepsie, NY", , ,2018-09-14T04:05:10,-73.93749,41.707056,-73.9374899997057,41.7070560000014
713,Platform only (no shelter),TRAIN,93446,CA,Paso Robles, ,800 Pine Street, ,PRB,"Paso Robles, CA", , ,2017-11-11T04:07:28,-120.68786,35.622683,-120.687859999731,35.6226830000962
714,Station Building (with waiting room),TRAIN,25907,WV,Prince, ,5034 Stanaford Road, ,PRC,"Prince, WV", , ,2018-09-14T04:05:10,-81.060694,37.856594,-81.0606939997362,37.8565940002588
715,Curbside Bus Stop only (no shelter),BUS,17864,PA,Port Trevorton, ,5254 South Susquehanna Trail, ,PRE,"Port Trevorton, PA", , ,2018-08-11T07:06:37,-76.877813,40.693552,-76.8778130003548,40.6935519997907
716,Curbside Bus Stop only (no shelter),BUS,92570,CA,Perris, ,121 South C Street, ,PRI,"Perris, CA", , ,2018-09-26T04:05:10,-117.229439,33.784679,-117.229439000349,33.7846790000444
717,Platform only (no shelter),TRAIN,12975,NY,Port Kent, ,NY 373 and Lake Street, ,PRK,"Port Kent, NY", , ,2018-09-14T04:05:10,-73.403536,44.524079,-73.4035359995893,44.5240789999634
718,Platform with Shelter,TRAIN,84601,UT,Provo, ,300 West 600 South, ,PRO,"Provo, UT", , ,2017-11-11T04:07:29,-111.664001,40.225957,-111.664001000363,40.2259569998431
719,Station Building (with waiting room),TRAIN,99301,WA,Pasco, ,535 North 1st Avenue, ,PSC,"Pasco, WA", ,Walla Walla,2018-09-14T07:04:54,-119.087729,46.237012,-119.087728999934,46.2370120000588
720,Curbside Bus Stop only (no shelter),BUS,49770,MI,Petsoskey, ,1850 Anderson Road, ,PSK,"Petoskey, MI", ,Bay View,2019-08-24T04:03:37,-84.97136,45.350252,-84.9713599998928,45.3502519998456
721,Platform with Shelter,TRAIN,92262,CA,Palm Springs, ,North Indian Canyon Drive and Palm Springs Station Road,Amtrak Station,PSN,"Palm Springs, CA",Amtrak Station, ,2019-02-14T07:03:25,-116.547913,33.897491,-116.547913000191,33.897491000338
722,Curbside Bus Stop only (no shelter),BUS,92262,CA,Palm Springs, ,3400 East Tahquitz Canyon Way,Palm Springs Airport,PSP,"Palm Springs, CA",Palm Springs Airport, ,2019-02-14T07:03:25,-116.508939,33.824009,-116.5089389996,33.8240089997791
723,Curbside Bus Stop only (no shelter),BUS,92262,CA,Palm Springs, ,190 North Indian Canyon Drive,Spa Resort Casino,PSS,"Palm Springs, CA",Spa Resort Casino, ,2019-02-14T07:03:25,-116.54544,33.824643,-116.545440000197,33.8246429996821
724,Curbside Bus Stop only (no shelter),BUS,49769,MI,Pellston, ,45 South US Hwy 31, ,PST,"Pellston, MI", , ,2018-09-27T04:05:25,-84.783762,45.550636,-84.7837620001968,45.5506360000223
725,Curbside Bus Stop only (no shelter),BUS,98363,WA,Port Angeles, ,123 East Front Street, ,PTA,"Port Angeles, WA", , ,2019-01-11T07:03:27,-123.431523,48.11978,-123.431523000016,48.1197799997413
726,Station Building (with waiting room),TRAIN,23803,VA,Petersburg, ,3516 South Street, ,PTB,"Petersburg, VA", , ,2018-09-14T04:05:11,-77.428794,37.241627,-77.4287939998448,37.2416269996811
727,Curbside Bus Stop only (no shelter),BUS,94952,CA,Petaluma, ,19 Copeland Street, ,PTC,"Petaluma, CA", , ,2021-04-03T04:03:56,-122.635793,38.2365,-122.635793000096,38.2364999999179
728,Curbside Bus Stop only (no shelter),BUS,13676,NY,Potsdam, ,19 Main Street, ,PTD,"Potsdam, NY", , ,2022-11-21T10:50:01,-74.985477,44.668619,-74.985476999724,44.6686189996858
729,Station Building (with waiting room),TRAIN,48060,MI,Port Huron, ,2223 16th Street, ,PTH,"Port Huron, MI", , ,2017-11-11T04:07:32,-82.443805,42.960419,-82.4438050003599,42.9604190002098
730,Curbside Bus Stop only (no shelter),BUS,98368,WA,Port Townsend, ,63 4 Corners Road, ,PTO,"Port Townsend, WA", , ,2019-01-11T07:03:27,-122.818437,48.049493,-122.818437000308,48.0494930001638
731,Station Building (with waiting room),BUS,03801,NH,Portsmouth, ,185 Grafton Drive, ,PTS,"Portsmouth, NH", , ,2018-09-27T04:05:26,-70.804088,43.059678,-70.8040879996215,43.0596780002711
732,Curbside Bus Stop only (no shelter),BUS,13699,NY,Potsdam, ,8 Clarkson Avenue,Clarkson University,PTU,"Potsdam, NY",Clarkson University, ,2023-06-14T02:06:45,-75.00135,44.664184,-75.0013499999273,44.6641839999479
733,Station Building (with waiting room),BUS,81003,CO,Pueblo, ,123 Court Street, ,PUB,"Pueblo, CO", , ,2018-09-26T04:05:11,-104.61027,38.268742,-104.610269999579,38.2687420002068
734,Curbside Bus Stop only (no shelter),BUS,99163,WA,Pullman, ,1255 NE North Fairway Road, ,PUL,"Pullman, WA", , ,2022-08-15T02:04:03,-117.150847,46.738721,-117.150846999634,46.7387209998799
735,Station Building (with waiting room),BUS,15767,PA,Punxsutawney, ,222 North Findley Street, ,PUN,"Punxsutawney, PA", , ,2018-07-19T07:04:42,-78.971581,40.944654,-78.9715810003615,40.9446540001958
736,Station Building (with waiting room),TRAIN,73080,OK,Purcell, ,East Main Street and North Santa Fe Avenue, ,PUR,"Purcell, OK", , ,2017-11-11T04:07:33,-97.357416,35.012033,-97.3574160002793,35.0120330003105
737,Station Building (with waiting room),TRAIN,02903,RI,Providence, ,100 Gaspee Street,Amtrak/MBTA Station,PVD,"Providence, RI",Amtrak/MBTA Station, ,2019-02-14T07:03:26,-71.413478,41.82949,-71.4134779996708,41.829490000162
738,Station Building (with waiting room),BUS,02903,RI,Providence, ,25 India Street,Seastreak Ferry Terminal,PVF,"Providence, RI",Seastreak Ferry Terminal, ,2019-02-14T04:03:33,-71.397973,41.816277,-71.3979729997135,41.8162769997125
739,Station Building (with waiting room),TRAIN,73075,OK,Pauls Valley, ,South Santa Fe Street and East Paul Avenue, ,PVL,"Pauls Valley, OK", , ,2017-11-11T04:07:33,-97.21846,34.741735,-97.218459999944,34.7417349996341
740,Curbside Bus Stop only (no shelter),BUS,77446,TX,Prairie View, ,44814 US Highway 290 Business, ,PVW,"Prairie View, TX", , ,2018-09-27T04:05:26,-95.992293,30.072967,-95.9922929996522,30.0729669996983
741,Platform with Shelter,BUS,19464,PA,Pottstown, ,51 South Hanover Street, ,PWN,"Pottstown, PA", , ,2022-06-29T07:04:17,-75.650845,40.244388,-75.6508450001719,40.2443879998014
742,Curbside Bus Stop only (no shelter),BUS,85053,AZ,Phoenix, ,2717 W. Bell Road,Denny's Restaurant,PXN,"Phoenix - North, AZ",Denny's Restaurant, ,2019-10-23T07:03:19,-112.119188,33.639498,-112.119187999862,33.639497999833
743,Platform with Shelter,TRAIN,22134,VA,Quantico, ,550 Railroad Avenue, ,QAN,"Quantico, VA", , ,2018-09-14T07:04:54,-77.293027,38.521882,-77.2930269999035,38.5218820000266
744,Station Building (with waiting room),TRAIN,62301,IL,Quincy, ,North 30th Street and Wisman Lane, ,QCY,"Quincy, IL", , ,2017-11-11T04:07:35,-91.368525,39.957063,-91.3685249997082,39.9570629999095
745,Curbside Bus Stop only (no shelter),BUS,98848,WA,Quincy, ,106 F Street Southwest, ,QUC,"Quincy, WA", , ,2024-01-25T02:07:43,-119.855462,47.233308,-119.855461999708,47.2333080000141
746,Station Building (with waiting room),TRAIN,87740,NM,Raton, ,201 South First Street, ,RAT,"Raton, NM", , ,2018-09-14T04:05:12,-104.437886,36.901072,-104.437885999587,36.9010720003395
747,Curbside Bus Stop only (no shelter),BUS,V6X 2M9,BC,Richmond, ,10251 St. Edwards Drive, ,RBC,"Richmond, BC", , ,2018-09-21T04:04:53,-123.109885,49.18723,-123.109884999834,49.1872299999396
748,Curbside Bus Stop only (no shelter),BUS,96080,CA,Red Bluff, ,735 Rio Street, ,RBF,"Red Bluff, CA", , ,2018-09-27T04:05:26,-122.234586,40.178482,-122.234585999581,40.1784819996686
749,Station Building (with waiting room),BUS,61108,IL,Rockford, ,7559 Walton St, ,RCK,"Rockford, IL", , ,2020-08-26T04:03:27,-88.966271,42.268848,-88.9662710000325,42.268847999835
